"ts_code","trade_date","open","high","low","close","pre_close","change","pct_chg","vol","amount"
"600519.SH","20081212","116.66","118.8","110.85","111","117.93","-6.93","-5.88","16314.45","186650.27"
"600519.SH","20081211","116.55","120.6","116","117.93","116.2","1.73","1.49","20158.09","238497.429"
"600519.SH","20081210","115","116.9","114.83","116.2","116.03","0.17","0.15","13495.02","156049.024"
"600519.SH","20081209","119.06","119.58","114.8","116.03","118.99","-2.96","-2.49","13013.35","152317.57"
"600519.SH","20081208","118.3","120.8","115.15","118.99","115.45","3.54","3.07","17429.92","205494.828"
"600519.SH","20081205","111.51","118.09","111.46","115.45","112.97","2.48","2.2","18384.62","212898.263"
"600519.SH","20081204","109.5","115.29","109.5","112.97","107.8","5.17","4.8","26330.55","297576.223"
"600519.SH","20081203","105","108.22","105","107.8","104.94","2.86","2.73","14369.95","154141.971"
"600519.SH","20081202","101.05","105.12","101.05","104.94","103.21","1.73","1.68","14885.14","154215.263"
"600519.SH","20081201","101.4","103.3","100.04","103.21","101.8","1.41","1.39","7883.28","80427.907"
"600519.SH","20081128","102.19","102.96","100.25","101.8","103.37","-1.57","-1.52","12218.04","124047.78"
"600519.SH","20081127","104.07","107","101.55","103.37","99.14","4.23","4.27","26771.8","279561.185"
"600519.SH","20081126","99.06","100.38","98.63","99.14","99.16","-0.02","-0.02","7340.47","72963.471"
"600519.SH","20081125","100","102","97.66","99.16","99.71","-0.55","-0.55","9873.35","98311.604"
"600519.SH","20081124","100.88","102","99.5","99.71","100.53","-0.82","-0.82","9402.07","94604.336"
"600519.SH","20081121","97.97","103.5","95.66","100.53","100.13","0.4","0.4","23917.62","240102.783"
"600519.SH","20081120","100","103.2","98.33","100.13","102.43","-2.3","-2.25","15678.03","158050.735"
"600519.SH","20081119","96.62","103.03","95.7","102.43","96.62","5.81","6.01","16987.48","169157.858"
"600519.SH","20081118","101","101","94.1","96.62","101.59","-4.97","-4.89","30088.89","293853.929"
"600519.SH","20081117","100","102.51","98","101.59","98.59","3","3.04","25905.85","259620.384"
"600519.SH","20081114","90.06","98.59","90.06","98.59","89.63","8.96","10","47308.06","453503.655"
"600519.SH","20081113","87","90.01","85.01","89.63","87.99","1.64","1.86","35135.08","308558.184"
"600519.SH","20081112","85.85","88.18","84.6","87.99","87.61","0.38","0.43","18400.88","158558.387"
"600519.SH","20081111","89.4","89.4","87.38","87.61","90.63","-3.02","-3.33","27104.01","238775.064"
"600519.SH","20081110","86.48","91.58","86","90.63","85.78","4.85","5.65","40708.07","356262.51"
"600519.SH","20081107","88.59","89.5","84.2","85.78","90.36","-4.58","-5.07","35067.14","300147.112"
"600519.SH","20081106","91.99","92.99","90.1","90.36","94.01","-3.65","-3.88","5997.39","54677.055"
"600519.SH","20081105","90.6","94.6","89.99","94.01","89.82","4.19","4.66","11655.66","107649.675"
"600519.SH","20081104","91.8","92.12","89.65","89.82","91.7","-1.88","-2.05","11076.6","100749.26"
"600519.SH","20081103","91.02","93.5","91.02","91.7","92.2","-0.5","-0.54","6306.17","58047.685"
"600519.SH","20081031","94.3","95.1","92.06","92.2","95.3","-3.1","-3.25","8705.73","81109.754"
"600519.SH","20081030","95.99","96.5","93.41","95.3","95.18","0.12","0.13","10157.16","96284.438"
"600519.SH","20081029","94","96.05","92.05","95.18","94.28","0.9","0.95","12226.83","115424.336"
"600519.SH","20081028","89.92","94.3","88.01","94.28","91.25","3.03","3.32","13995.19","128811.658"
"600519.SH","20081027","95.01","97.5","90.1","91.25","98.28","-7.03","-7.15","27743.07","256201.117"
"600519.SH","20081024","100","100.35","95","98.28","99.14","-0.86","-0.87","8975.61","87060.611"
"600519.SH","20081023","94","99.2","94","99.14","96.38","2.76","2.86","14654.93","143747.863"
"600519.SH","20081022","93.77","97","92.88","96.38","94.63","1.75","1.85","19006.44","180490.227"
"600519.SH","20081021","96.68","99.98","94.5","94.63","96.74","-2.11","-2.18","13081.8","126303.889"
"600519.SH","20081020","95.77","97.8","93.5","96.74","97.89","-1.15","-1.17","30447.62","290614.96"
"600519.SH","20081017","100.03","100.99","94.6","97.89","100.58","-2.69","-2.67","28812.43","279732.706"
"600519.SH","20081016","100.5","104.1","99","100.58","104.22","-3.64","-3.49","15061.36","153358.634"
"600519.SH","20081015","103.78","106.99","102.5","104.22","106.6","-2.38","-2.23","8842.36","92239.896"
"600519.SH","20081014","116.17","117.45","106.46","106.6","111.47","-4.87","-4.37","11843.98","132830.726"
"600519.SH","20081013","111","111.59","102.2","111.47","111.4","0.07","0.06","22093.22","235133.757"
"600519.SH","20081010","114","114.8","110.11","111.4","117.55","-6.15","-5.23","13547.16","152282.552"
"600519.SH","20081009","122.2","122.3","117.5","117.55","120.3","-2.75","-2.29","8767.21","104831.467"
"600519.SH","20081008","121.9","123","120.13","120.3","124.05","-3.75","-3.02","10344.1","125437.058"
"600519.SH","20081007","125.01","126","121.03","124.05","127.18","-3.13","-2.46","9957.24","122750.25"
"600519.SH","20081006","130.8","131.9","125","127.18","131.89","-4.71","-3.57","6101.71","79100.704"
"600519.SH","20080926","129.91","133.88","129.91","131.89","129.19","2.7","2.09","13689.66","180847.064"
"600519.SH","20080925","126.5","131.5","126.5","129.19","126.48","2.71","2.14","15069.91","194816.771"
"600519.SH","20080924","119","126.78","115.18","126.48","120.31","6.17","5.13","14197.94","173930.712"
"600519.SH","20080923","130.08","130.08","120.05","120.31","132.84","-12.53","-9.43","34955.94","429875.015"
"600519.SH","20080922","137.9","144","132.73","132.84","132.9","-0.06","-0.05","56486.53","768578.26"
"600519.SH","20080919","132.9","132.9","130","132.9","120.82","12.08","10","46747.12","620150.766"
"600519.SH","20080918","127.5","128","118.18","120.82","128.18","-7.36","-5.74","30581.71","376114.728"
"600519.SH","20080917","131.33","132.8","127.8","128.18","131.23","-3.05","-2.32","8523.72","110881.4"
"600519.SH","20080916","132.78","132.81","129.02","131.23","133","-1.77","-1.33","13757.74","179668.933"
"600519.SH","20080912","132.31","134.34","132.31","133","132.37","0.63","0.48","6201.63","82660.639"
"600519.SH","20080911","133.88","133.88","132","132.37","132.77","-0.4","-0.3","4657","61859.282"
"600519.SH","20080910","131.5","136","131.5","132.77","132.8","-0.03","-0.02","6603.79","87984.658"
"600519.SH","20080909","129.04","133.45","129.04","132.8","130.56","2.24","1.72","4145.08","54748.548"
"600519.SH","20080908","131.38","132.55","128.91","130.56","131.25","-0.69","-0.53","8048.67","105669.098"
"600519.SH","20080905","127.75","131.8","126.1","131.25","129.44","1.81","1.4","8606.8","110693.148"
"600519.SH","20080904","127.16","130","126.61","129.44","127.15","2.29","1.8","8055.84","103033.863"
"600519.SH","20080903","128.51","128.8","125.69","127.15","129.99","-2.84","-2.18","35456.36","449922.401"
"600519.SH","20080902","135.66","135.66","127.84","129.99","135.65","-5.66","-4.17","26629.45","345618.729"
"600519.SH","20080901","139.7","140.3","135.51","135.65","139.99","-4.34","-3.1","13856.44","190733.791"
"600519.SH","20080829","136.98","141","136","139.99","136.5","3.49","2.56","9172.11","127159.473"
"600519.SH","20080828","139.98","142","136","136.5","135.15","1.35","1","9633.5","132676.988"
"600519.SH","20080827","138.13","142.49","134.97","135.15","140.01","-4.86","-3.47","4538.88","62380.812"
"600519.SH","20080826","144.22","144.22","138.8","140.01","144.21","-4.2","-2.91","4704.71","66199.366"
"600519.SH","20080825","145.17","145.9","142.52","144.21","145.27","-1.06","-0.73","4776.13","69152.201"
"600519.SH","20080822","147.97","148.88","144.16","145.27","147.87","-2.6","-1.76","2911.23","42273.682"
"600519.SH","20080821","149.52","153","145.01","147.87","151.26","-3.39","-2.24","5143.22","76438.604"
"600519.SH","20080820","143.08","153","143.08","151.26","144.02","7.24","5.03","7250.41","107725.247"
"600519.SH","20080819","142.09","146.81","142.09","144.02","146.43","-2.41","-1.65","6270.08","90342.081"
"600519.SH","20080818","151.78","152.9","146.2","146.43","151.78","-5.35","-3.52","3339.25","50108.017"
"600519.SH","20080815","149","153","148.1","151.78","149.01","2.77","1.86","5540.96","83530.667"
"600519.SH","20080814","147.99","152.6","146.67","149.01","147.96","1.05","0.71","12970.55","195801.266"
"600519.SH","20080813","146.99","148.58","146.3","147.96","147.64","0.32","0.22","6373.25","93902.071"
"600519.SH","20080812","144.9","149","143.11","147.64","146.07","1.57","1.07","4530.5","66330.532"
"600519.SH","20080811","149","153","146","146.07","152.52","-6.45","-4.23","7999.41","119572.175"
"600519.SH","20080808","153.2","154.28","150.8","152.52","153.53","-1.01","-0.66","6116.98","93064.197"
"600519.SH","20080807","156.55","157.99","152.5","153.53","157.46","-3.93","-2.5","4279.44","66288.542"
"600519.SH","20080806","157.38","158.3","155.55","157.46","156.39","1.07","0.68","3302.57","51922.049"
"600519.SH","20080805","156.69","158.1","156","156.39","157.15","-0.76","-0.48","2363.38","37049.801"
"600519.SH","20080804","157.21","159.95","156.8","157.15","159.04","-1.89","-1.19","2850.52","44858.745"
"600519.SH","20080801","158.81","161","156.68","159.04","159.89","-0.85","-0.53","3235.71","51369.908"
"600519.SH","20080731","160.19","160.96","158.52","159.89","160.96","-1.07","-0.66","4751.42","75934.188"
"600519.SH","20080730","162.01","162.3","159","160.96","161.78","-0.82","-0.51","3499.29","56168.227"
"600519.SH","20080729","161.99","162.98","158.51","161.78","162","-0.22","-0.14","3594.19","57706.465"
"600519.SH","20080728","162.36","163.5","161.5","162","161.5","0.5","0.31","2562.85","41662.711"
"600519.SH","20080725","160.08","163","158.62","161.5","161.34","0.16","0.1","5279.51","84972.166"
"600519.SH","20080724","157.3","161.5","157.3","161.34","156.72","4.62","2.95","4446.81","70637.128"
"600519.SH","20080723","158.11","159.52","155.02","156.72","158.97","-2.25","-1.42","4524.93","71187.874"
"600519.SH","20080722","161.51","164.99","158","158.97","161.51","-2.54","-1.57","4276.27","68299.82"
"600519.SH","20080721","156.78","162","156","161.51","157.96","3.55","2.25","8192.27","130639.362"
"600519.SH","20080718","153","158.49","152.5","157.96","155.19","2.77","1.78","9219.66","142269.871"
"600519.SH","20080717","147.7","157.8","147.7","155.19","147.64","7.55","5.11","18015.51","279088.472"
"600519.SH","20080716","144.8","148.24","143","147.64","145.33","2.31","1.59","9010.48","132617.391"
"600519.SH","20080715","147.11","148.18","144.81","145.33","147.1","-1.77","-1.2","5735.25","83892.162"
"600519.SH","20080714","144.98","147.5","143.8","147.1","144.51","2.59","1.79","5258.11","77047.467"
"600519.SH","20080711","145.01","146.78","144","144.51","146.05","-1.54","-1.05","3016.77","43833.508"
"600519.SH","20080710","145","147.33","144.3","146.05","145.8","0.25","0.17","7170.03","104839.731"
"600519.SH","20080709","144.51","148","144.51","145.8","143.79","2.01","1.4","10183.03","149141.345"
"600519.SH","20080708","145.87","147.7","143.25","143.79","146.01","-2.22","-1.52","13648.36","198628.781"
"600519.SH","20080707","141.28","146.5","140","146.01","141.28","4.73","3.35","12514.57","180401.01"
"600519.SH","20080704","141.03","142.25","139.03","141.28","141.03","0.25","0.18","3982.05","56193.917"
"600519.SH","20080703","134.73","143","134.42","141.03","136.11","4.92","3.61","7895.1","109603.235"
"600519.SH","20080702","136.5","137.99","135.01","136.11","136.7","-0.59","-0.43","6045.8","82567.695"
"600519.SH","20080701","138.58","138.58","136","136.7","138.58","-1.88","-1.36","7677.65","105264.085"
"600519.SH","20080630","138","142","137.11","138.58","140.26","-1.68","-1.2","8497.92","118554.068"
"600519.SH","20080627","142.39","143.65","139.01","140.26","145.55","-5.29","-3.63","16260.46","228606.779"
"600519.SH","20080626","146.5","148","142.5","145.55","144.51","1.04","0.72","7753.52","111847.423"
"600519.SH","20080625","135.2","145","134.01","144.51","136.63","7.88","5.77","12782.54","180759.313"
"600519.SH","20080624","130.11","137.5","128","136.63","134.9","1.73","1.28","22052.73","297466.611"
"600519.SH","20080623","142","142","134.01","134.9","143.91","-9.01","-6.26","15406.15","212913.434"
"600519.SH","20080620","140","145.38","139.19","143.91","140.47","3.44","2.45","14177.52","202610.966"
"600519.SH","20080619","144.8","144.8","140","140.47","144.29","-3.82","-2.65","6970.38","98494.725"
"600519.SH","20080618","140.32","145","139.58","144.29","141.97","2.32","1.63","17592.4","250451.606"
"600519.SH","20080617","143.51","143.51","140.11","141.97","144.5","-2.53","-1.75","17474.15","246424.803"
"600519.SH","20080616","147.7","148","144.44","144.5","148.65","-4.15","-2.79","10219.54","148642.35"
"600519.SH","20080613","148.11","151.4","148.11","149.49","151.21","-1.72","-1.14","6186.34","92612.196"
"600519.SH","20080612","157.48","157.48","147.4","151.21","157.49","-6.28","-3.99","13789.9","210043.603"
"600519.SH","20080611","156.83","158","154","157.49","157.83","-0.34","-0.22","9126.31","142357.442"
"600519.SH","20080610","159.06","160.99","156.11","157.83","163.82","-5.99","-3.66","12715.58","201611.524"
"600519.SH","20080606","164.99","165.01","161.01","163.82","164.99","-1.17","-0.71","7814.69","127119.585"
"600519.SH","20080605","168","170.88","164.7","164.99","168.18","-3.19","-1.9","3922.05","65373.349"
"600519.SH","20080604","168.04","170","167.69","168.18","170.79","-2.61","-1.53","6770.3","113903.649"
"600519.SH","20080603","170","172","169.51","170.79","171.18","-0.39","-0.23","6577.03","112098.666"
"600519.SH","20080602","168.8","172","164","171.18","168.14","3.04","1.81","8423.12","141068.877"
"600519.SH","20080530","169.7","170.5","167.01","168.14","169.84","-1.7","-1","5203.08","87809.655"
"600519.SH","20080529","169.88","172","167.25","169.84","169.81","0.03","0.02","9431.31","160096.339"
"600519.SH","20080527","170.98","174","169.6","169.81","172.84","-3.03","-1.75","15455.89","265513.865"
"600519.SH","20080526","170","173","170","172.84","172","0.84","0.49","7354.52","125694.889"
"600519.SH","20080523","170.01","173","170","172","172.84","-0.84","-0.49","12891.14","220240.585"
"600519.SH","20080522","173.34","175","168.44","172.84","173.64","-0.8","-0.46","7536.39","129331.816"
"600519.SH","20080521","171.6","177","170","173.64","173.09","0.55","0.32","19542.96","334549.9"
"600519.SH","20080520","178.1","181.2","173","173.09","180.01","-6.92","-3.84","9927.35","176605.312"
"600519.SH","20080519","182.94","182.94","179.06","180.01","182.94","-2.93","-1.6","3828.32","68955.076"
"600519.SH","20080516","183","186","182.05","182.94","183.58","-0.64","-0.35","4673.32","85690.776"
"600519.SH","20080515","182","187.5","179","183.58","180.76","2.82","1.56","14690.44","271639.672"
"600519.SH","20080514","177.3","181.3","177.12","180.76","178.96","1.8","1.01","6008.44","108222.058"
"600519.SH","20080513","176.48","182.9","175.2","178.96","181","-2.04","-1.13","5145.06","91723.212"
"600519.SH","20080512","174.49","182.55","172.8","181","177.74","3.26","1.83","9206.33","163594.356"
"600519.SH","20080509","179.99","179.99","175.51","177.74","179.03","-1.29","-0.72","5774.01","102419.877"
"600519.SH","20080508","174.99","179.8","171","179.03","175.54","3.49","1.99","8860.66","154116.406"
"600519.SH","20080507","178","181.6","175.48","175.54","179.78","-4.24","-2.36","7353.75","131020.228"
"600519.SH","20080506","183","183","178.08","179.78","183.66","-3.88","-2.11","8487.61","152222.994"
"600519.SH","20080505","183.4","185.58","181.88","183.66","183.13","0.53","0.29","8089.73","148396.736"
"600519.SH","20080430","176.66","184.9","176.66","183.13","176.57","6.56","3.72","11883.27","215284.885"
"600519.SH","20080429","172.01","177.77","172.01","176.57","176.6","-0.03","-0.02","6149.26","107374.297"
"600519.SH","20080428","175.99","177.47","170.17","176.6","177.82","-1.22","-0.69","12772.32","220439.148"
"600519.SH","20080425","184","184","177.8","177.82","185.97","-8.15","-4.38","23845.07","429087.518"
"600519.SH","20080424","183","188.12","177","185.97","171.02","14.95","8.74","39321.87","718031.257"
"600519.SH","20080423","161.4","173","157","171.02","165.2","5.82","3.52","12669.88","211089.327"
"600519.SH","20080422","166","172","155","165.2","171.54","-6.34","-3.7","22129.42","359871.902"
"600519.SH","20080421","180","183","166.02","171.54","170.06","1.48","0.87","14522.56","250079.531"
"600519.SH","20080418","166.65","172.5","164","170.06","169.12","0.94","0.56","13767.97","229547.374"
"600519.SH","20080417","170.5","174","166.1","169.12","169.12","0","0","10401.05","176634.095"
"600519.SH","20080416","168","173","164.06","169.12","168.38","0.74","0.44","15638.77","265734.673"
"600519.SH","20080415","167","168.5","161.5","168.38","168.09","0.29","0.17","20148.4","330691.48"
"600519.SH","20080414","174.98","174.98","167.68","168.09","175.65","-7.56","-4.3","21684.37","369038.598"
"600519.SH","20080411","178.5","179","175","175.65","178.39","-2.74","-1.54","23957.73","424169.97"
"600519.SH","20080410","182","183","175.9","178.39","183.45","-5.06","-2.76","20409.77","365825.52"
"600519.SH","20080409","188.7","190","182.85","183.45","191.53","-8.08","-4.22","12507.13","234604.519"
"600519.SH","20080408","184.5","193","182","191.53","184.78","6.75","3.65","13058.19","247291.459"
"600519.SH","20080407","177","185.5","175","184.78","178.01","6.77","3.8","21968.69","394870.541"
"600519.SH","20080403","179","182","175","178.01","182.58","-4.57","-2.5","13419.76","237997.145"
"600519.SH","20080402","184","189","172.01","182.58","184.65","-2.07","-1.12","16431.03","298960.718"
"600519.SH","20080401","189.5","189.5","182","184.65","187.71","-3.06","-1.63","13679","252613.478"
"600519.SH","20080331","185.8","189.5","183","187.71","186.58","1.13","0.61","15021.08","281358.73"
"600519.SH","20080328","181.5","187.6","180","186.58","181.06","5.52","3.05","6716.2","123097.898"
"600519.SH","20080327","181","187.98","180.9","181.06","185.49","-4.43","-2.39","18924.65","344830.534"
"600519.SH","20080326","187.5","190","183","185.49","186.96","-1.47","-0.79","4475.11","83590.677"
"600519.SH","20080325","188","191.98","186","186.96","192.31","-5.35","-2.78","11287.82","211875.344"
"600519.SH","20080324","194","196.36","189.6","192.31","193.68","-1.37","-0.71","9356.77","179280.128"
"600519.SH","20080321","194.3","197","191.2","193.68","192.94","0.74","0.38","3999.04","77823.413"
"600519.SH","20080320","189.9","196","179.5","192.94","191.08","1.86","0.97","14755.99","275079.993"
"600519.SH","20080319","189.01","195","188.11","191.08","189.54","1.54","0.81","18579.29","355372.038"
"600519.SH","20080318","196.84","200","186","189.54","200.71","-11.17","-5.57","30224.86","577180.431"
"600519.SH","20080317","200.03","203.98","198.5","200.71","205.04","-4.33","-2.11","17189.18","344059.102"
"600519.SH","20080314","209.8","209.8","203.99","205.04","212.7","-7.66","-3.6","11858.08","244698.923"
"600519.SH","20080313","198.11","215","191.04","212.7","212.25","0.45","0.21","16690.09","344992.828"
"600519.SH","20080312","217.99","218.78","208.36","212.25","214.78","-2.53","-1.18","6119.6","130239.209"
"600519.SH","20080311","207.5","216.5","206.05","214.78","209.59","5.19","2.48","11377.28","241463.106"
"600519.SH","20080310","210","215.02","207.2","209.59","213.17","-3.58","-1.68","10672.85","223726.599"
"600519.SH","20080307","216.25","216.51","209.1","213.17","217.02","-3.85","-1.77","14896.27","315047.844"
"600519.SH","20080306","220.68","224","216.8","217.02","220.67","-3.65","-1.65","8197.36","180277.491"
"600519.SH","20080305","220.91","226.1","217.5","220.67","220.93","-0.26","-0.12","14038.69","310232.368"
"600519.SH","20080304","225.82","228.9","217.05","220.93","214.5","6.43","3","37898.26","847885.908"
"600519.SH","20080303","204.1","214.5","204.1","214.5","195","19.5","10","17783.17","380241.62"
"600519.SH","20080229","190.5","195.98","188.1","195","190","5","2.63","7114.4","137296.143"
"600519.SH","20080228","192.19","194","188.02","190","192.18","-2.18","-1.13","7226.37","137808.743"
"600519.SH","20080227","187","195","183.2","192.18","187.8","4.38","2.33","12116.16","231597.749"
"600519.SH","20080226","198","200.35","185.9","187.8","196.86","-9.06","-4.6","35143.23","669275.552"
"600519.SH","20080225","199.9","200","196","196.86","200.6","-3.74","-1.86","11217.79","222633.128"
"600519.SH","20080222","205.01","206.47","197","200.6","205.44","-4.84","-2.36","19421.93","391675.409"
"600519.SH","20080221","208.5","208.89","204.8","205.44","206.1","-0.66","-0.32","12204.08","250662.269"
"600519.SH","20080220","207","209.9","205.15","206.1","206.99","-0.89","-0.43","9701.39","200650.696"
"600519.SH","20080219","206.95","208","203","206.99","206.96","0.03","0.01","7287.33","149403.801"
"600519.SH","20080218","201.8","207.1","201.8","206.96","201.08","5.88","2.92","12576.82","257765.662"
"600519.SH","20080215","202.97","203","198","201.08","203.11","-2.03","-1","12811.1","256163.7"
"600519.SH","20080214","205","205.9","202.1","203.11","203","0.11","0.05","7556.16","153806.138"
"600519.SH","20080213","208","208","202","203","209.38","-6.38","-3.05","4971.72","101444.765"
"600519.SH","20080205","212","212","208","209.38","211.98","-2.6","-1.23","8478.3","177590.097"
"600519.SH","20080204","204.61","214.65","204","211.98","202.51","9.47","4.68","29546.33","617972.158"
"600519.SH","20080201","204.99","204.99","198.9","202.51","206.03","-3.52","-1.71","21466.95","431423.198"
"600519.SH","20080131","210.99","213","206","206.03","214.76","-8.73","-4.07","13904.99","289075.904"
"600519.SH","20080130","217","217","206.2","214.76","215.46","-0.7","-0.32","29331.97","621090.086"
"600519.SH","20080129","214.85","218","213","215.46","214.79","0.67","0.31","10107.03","217278.903"
"600519.SH","20080128","215.5","220","208.9","214.79","218.89","-4.1","-1.87","14170.41","303150.636"
"600519.SH","20080125","221.9","225.5","216","218.89","222","-3.11","-1.4","17993.11","397838.438"
"600519.SH","20080124","222","224.3","217","222","220.12","1.88","0.85","18485.56","408534.678"
"600519.SH","20080123","214.1","220.3","212.64","220.12","210.53","9.59","4.56","23146.33","502720.215"
"600519.SH","20080122","206.98","219.95","201","210.53","211.01","-0.48","-0.23","44908.66","949589.574"
"600519.SH","20080121","215.45","217.28","207","211.01","214.97","-3.96","-1.84","24986.81","531115.484"
"600519.SH","20080118","218.06","219.5","213","214.97","218","-3.03","-1.39","20416.94","441871.091"
"600519.SH","20080117","223.49","223.5","216","218","222.84","-4.84","-2.17","31613.52","697313.171"
"600519.SH","20080116","226.8","227","222","222.84","228.36","-5.52","-2.42","22419.08","502236.876"
"600519.SH","20080115","224.4","230.55","224.4","228.36","224.12","4.24","1.89","21303.22","486145.572"
"600519.SH","20080114","225","228.6","218.5","224.12","216.02","8.1","3.75","42925.07","959882.221"
"600519.SH","20080111","218","219.85","212","216.02","217.08","-1.06","-0.49","19811.08","425014.224"
"600519.SH","20080110","216","219.56","213.4","217.08","215.04","2.04","0.95","20826.64","450693.94"
"600519.SH","20080109","211.88","216.96","211.88","215.04","215.03","0.01","0","12009.6","256589.157"
"600519.SH","20080108","211","217.59","208.6","215.03","212.33","2.7","1.27","32218.28","682166.585"
"600519.SH","20080107","215.49","219","209.96","212.33","215.24","-2.91","-1.35","30409.17","646078.99"
"600519.SH","20080104","212","216.08","208","215.24","214.15","1.09","0.51","33303.68","704732.968"
"600519.SH","20080103","222.3","227","211.78","214.15","222.02","-7.87","-3.54","29799.46","638361.163"
"600519.SH","20080102","227","228.94","221","222.02","230","-7.98","-3.47","19085.75","428486.871"
"600519.SH","20071228","221.6","230.1","217.77","230","224.85","5.15","2.29","26627.99","600445.954"
"600519.SH","20071227","222","225.3","217.2","224.85","222.01","2.84","1.28","21906.98","485898.989"
"600519.SH","20071226","215.98","223.5","215.05","222.01","216.5","5.51","2.55","14593.84","322367.541"
"600519.SH","20071225","209.38","218.38","209.38","216.5","209.38","7.12","3.4","17156.78","368772.023"
"600519.SH","20071224","215.88","215.95","208.98","209.38","211.03","-1.65","-0.78","21203.79","449776.303"
"600519.SH","20071221","204","212.4","204","211.03","203.78","7.25","3.56","9515.87","198189.104"
"600519.SH","20071220","205.8","206.24","200.05","203.78","202.95","0.83","0.41","6903.41","140714.576"
"600519.SH","20071219","203.8","205.9","196.99","202.95","200.99","1.96","0.98","13933.65","278674.107"
"600519.SH","20071218","207.1","207.11","198.01","200.99","211","-10.01","-4.74","18507.65","372844.742"
"600519.SH","20071217","215.1","225","207","211","216","-5","-2.31","17451.32","373879.346"
"600519.SH","20071214","199","217.88","197.03","216","200.49","15.51","7.74","16003.46","331667.409"
"600519.SH","20071213","200","203.5","197","200.49","201.8","-1.31","-0.65","17437.49","349075.78"
"600519.SH","20071212","201.4","206.2","199.96","201.8","201.72","0.08","0.04","25281.87","511973.884"
"600519.SH","20071211","199","206.2","198.5","201.72","193.04","8.68","4.5","29702.27","596580.876"
"600519.SH","20071207","184.89","194","184.89","193.04","184.38","8.66","4.7","11615.19","222166.859"
"600519.SH","20071206","184.97","184.97","181.5","184.38","183.01","1.37","0.75","5273.99","96863.844"
"600519.SH","20071205","176.6","185","176.6","183.01","176.5","6.51","3.69","9929.85","180611.804"
"600519.SH","20071204","174.5","178.5","174.5","176.5","174.12","2.38","1.37","9009.89","158913.696"
"600519.SH","20071203","172.53","175","172.5","174.12","173.49","0.63","0.36","8515.64","147689.836"
"600519.SH","20071130","177.8","177.8","173","173.49","175.49","-2","-1.14","14272.92","248057.71"
"600519.SH","20071129","175.02","178.99","172.48","175.49","176.63","-1.14","-0.65","18463.21","323298.143"
"600519.SH","20071128","180.2","182.2","172","176.63","182.12","-5.49","-3.01","11406","201326.44"
"600519.SH","20071127","178.9","184","176.5","182.12","179.32","2.8","1.56","11036.38","199433.858"
"600519.SH","20071126","177.5","179.98","175","179.32","174","5.32","3.06","8656.49","154008.451"
"600519.SH","20071123","178","181","172.5","174","178.26","-4.26","-2.39","7692.24","134898.312"
"600519.SH","20071122","182","184","177.77","178.26","184.57","-6.31","-3.42","7726.89","140489.848"
"600519.SH","20071121","186","187.3","182.48","184.57","185.52","-0.95","-0.51","12411","229047.999"
"600519.SH","20071120","182.5","186","182","185.52","182.5","3.02","1.65","9472.92","174670.137"
